State,Year,Candidate,Party,Total Votes,GDP,Personal Income,Total Employment,Average Sentiment Score
Alabama,2016,Donald Trump,Republican,3604,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,196,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,925,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,1204,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,2460,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,6934,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,1501,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,4734,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,4880,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,2061,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,8198,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,746,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,3602,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,4082,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,88,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,500,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,26,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,83,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,137,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,94,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,356,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,39,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,92,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,147,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,6293,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,23791,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,3919,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,17116,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,13622,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,85,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,580,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,26,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,127,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,228,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,589,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,3503,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,167,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,921,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,1268,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,1813,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,9115,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,595,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,3785,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,2784,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,4824,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,28326,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,2893,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,11850,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,13458,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,373,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,1966,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,108,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,596,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,658,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,3379,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,10517,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,1953,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,5570,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,4700,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,2790,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,10909,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,1109,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,4488,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,4828,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,15,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,192,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,2,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,33,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,123,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,287,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,1124,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,65,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,353,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,658,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,698,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,2493,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,172,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,798,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,1092,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,426,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,2352,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,133,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,584,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,942,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,298,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,1784,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,106,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,463,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,1016,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,5005,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,18260,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,2679,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,12213,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,14005,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,2093,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,8596,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,518,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,2586,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,5178,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,21,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,166,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,4,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,39,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,45,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,1179,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,6304,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,470,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,1676,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,2468,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,1006,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,4658,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,371,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,1289,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,1325,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,3310,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,11652,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,1381,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,6333,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,7789,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,1369,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,8394,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,362,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,1652,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,3106,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,152,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,1269,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,27,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,362,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,516,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,44,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,287,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,12,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,64,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,114,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ben Carson,Republican,539,208824,190871,2619761,0.4036780355948681
Alabama,2016,Donald Trump,Republican,3352,208824,190871,2619761,0.4036780355948681
Alabama,2016,John Kasich,Republican,163,208824,190871,2619761,0.4036780355948681
Alabama,2016,Marco Rubio,Republican,708,208824,190871,2619761,0.4036780355948681
Alabama,2016,Ted Cruz,Republican,1076,208824,190871,2619761,0.4036780355948681
Alabama,2020,Donald Trump,Republican,10583,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,1624,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,16085,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,3073,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,4296,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,3127,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,7324,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,5755,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,5601,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,1267,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,6484,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,675,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,16899,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,5076,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,19203,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,8343,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,3442,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,2966,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,3631,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,1796,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,19838,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,7503,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,14586,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,2721,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,4864,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,1700,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,36880,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,4478,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,14303,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,5170,235118,230872,2671005,0.0016201125280288
Alabama,2020,Joe Biden,Democrat,12230,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,5524,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Donald Trump,Republican,24767,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,4281,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,30164,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,10367,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,10869,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,4918,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,35528,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,11567,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,7300,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,1395,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,83544,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,24578,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,10376,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,2086,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,10848,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,1595,235118,230872,2671005,0.0016201125280288
Alabama,2020,Joe Biden,Democrat,3884,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,875,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,4687,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,3190,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Donald Trump,Republican,6607,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,2606,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,32618,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,12917,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,19670,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,3717,235118,230872,2671005,0.0016201125280288
Alabama,2020,Joe Biden,Democrat,181688,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,138843,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Donald Trump,Republican,6174,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,978,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,31721,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,11915,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,5622,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,4816,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,12322,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,3562,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,42221,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,27860,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,34640,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,13672,235118,230872,2671005,0.0016201125280288
Alabama,2020,Joe Biden,Democrat,4972,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,1836,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,7108,235118,230872,2671005,0.0016201125280288
Alabama,2020,Donald Trump,Republican,1541,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Donald Trump,Republican,102780,235118,230872,2671005,-0.0021822172428247
Alabama,2020,Joe Biden,Democrat,87286,235118,230872,2671005,0.0016201125280288
Alabama,2020,Joe Biden,Democrat,5488,235118,230872,2671005,0.0016201125280288
